q4,q4h,q6,q6h,label
0.090821,0.03212,0.437711,0.391253, bcc
0.077417,0.045568,0.449869,0.414333, bcc
0.04476,0.039605,0.4065,0.381554, bcc
0.103467,0.078908,0.426353,0.419168, hcp
0.101158,0.093646,0.439681,0.415222, hcp
0.063517,0.076646,0.41181,0.413468, hcp
0.096284,0.076549,0.448588,0.426739, hcp
0.101026,0.084567,0.470781,0.401527, hcp
0.101511,0.08782,0.431683,0.444455, hcp
0.113819,0.040012,0.491262,0.38629, bcc
0.091945,0.086539,0.424434,0.431073, hcp
0.085115,0.037316,0.427468,0.427995, bcc
0.081617,0.07871,0.458039,0.419751, hcp
0.101167,0.033105,0.430069,0.410741, bcc
0.118531,0.031612,0.397948,0.418994, bcc
0.131396,0.090828,0.452476,0.439966, hcp
0.102215,0.033281,0.462074,0.357335, bcc
0.117291,0.018679,0.466658,0.392588, bcc
0.112091,0.039872,0.44108,0.384721, bcc
0.065786,0.030857,0.422787,0.427178, bcc
0.082337,0.083195,0.489404,0.406303, hcp
0.106832,0.015288,0.435437,0.394081, bcc
0.104581,0.037358,0.463171,0.423074, bcc
0.132699,0.038033,0.443113,0.435185, bcc
0.102745,0.08204,0.432411,0.444919, hcp
0.12558,0.029365,0.432583,0.427012, bcc
0.068591,0.042893,0.48379,0.413319, bcc
0.058773,0.038028,0.470906,0.389476, bcc
0.069866,0.043497,0.462926,0.441195, bcc
0.061846,0.023794,0.385805,0.432922, bcc
0.086081,0.024259,0.430309,0.408108, bcc
0.125571,0.083871,0.481604,0.399898, hcp
0.109615,0.025365,0.432719,0.400563, bcc
0.082335,0.043304,0.41069,0.405517, bcc
0.073281,0.01891,0.442682,0.396171, bcc
0.082602,0.097376,0.478631,0.451293, hcp
0.093763,0.052605,0.472925,0.42436, bcc
0.060642,0.040013,0.43608,0.401915, bcc
0.134183,0.082756,0.451685,0.421417, hcp
0.109098,0.085368,0.473545,0.455199, hcp
0.117313,0.094116,0.41923,0.4368, hcp
0.129706,0.067289,0.430831,0.420321, hcp
0.100597,0.023018,0.390552,0.397263, bcc
0.084479,0.089034,0.43276,0.408303, hcp
0.075463,0.028044,0.445156,0.416526, bcc
0.119174,0.064955,0.437159,0.41741, hcp
0.090384,0.042342,0.454047,0.397601, bcc
0.109881,0.004122,0.423322,0.415463, bcc
0.088208,0.036132,0.495023,0.421562, bcc
0.124167,0.032248,0.441593,0.441221, bcc
0.084652,0.045347,0.430091,0.439255, bcc
0.109857,0.090903,0.489635,0.424385, hcp
0.128421,0.085145,0.501473,0.374201, hcp
0.099407,0.062897,0.456777,0.394065, hcp
0.132154,0.027642,0.441327,0.355731, bcc
0.120342,0.090809,0.483989,0.402268, hcp
0.10417,0.100704,0.441186,0.425931, hcp
0.135167,0.046032,0.447385,0.432168, bcc
0.084414,0.098509,0.423705,0.435609, hcp
0.09993,0.017439,0.435612,0.440916, bcc
0.100985,0.09991,0.44995,0.452988, hcp
0.106611,0.076563,0.443913,0.403715, hcp
0.112401,0.023927,0.381081,0.391732, bcc
0.110303,0.026938,0.381597,0.403595, bcc
0.069787,0.034933,0.366796,0.407437, bcc
0.101431,0.057661,0.450823,0.422438, hcp
0.11807,0.068261,0.453598,0.424632, hcp
0.043467,0.033809,0.455813,0.355931, bcc
0.092787,0.07827,0.464356,0.453485, hcp
0.081592,0.039496,0.420475,0.39883, bcc
0.103432,0.033768,0.480479,0.435928, bcc
0.102819,0.073328,0.451114,0.45652, hcp
0.110116,0.069675,0.455654,0.436279, hcp
0.144829,0.074997,0.395862,0.397076, hcp
0.095105,0.080881,0.429583,0.391346, hcp
0.111516,0.075522,0.418412,0.42988, hcp
0.055945,0.090358,0.440677,0.431466, hcp
0.119734,0.080343,0.353469,0.409202, hcp
0.096634,0.044846,0.468841,0.410576, bcc
0.093326,0.021168,0.534186,0.396681, bcc
0.122448,0.096666,0.432596,0.398537, hcp
0.107082,0.081646,0.437264,0.406497, hcp
0.087252,0.044008,0.473893,0.376926, bcc
0.09354,0.047741,0.476825,0.424806, bcc
0.068758,0.03776,0.454181,0.391732, bcc
0.098126,0.082778,0.423156,0.424904, hcp
0.133587,0.039133,0.486407,0.428526, bcc
0.06461,0.040984,0.409036,0.447022, bcc
0.080979,0.08163,0.445121,0.419697, hcp
0.045915,0.025467,0.39687,0.411553, bcc
0.087919,0.090791,0.394605,0.432603, hcp
0.087529,0.034881,0.438379,0.419284, bcc
0.109169,0.089912,0.391614,0.420068, hcp
0.120384,0.084318,0.489172,0.394639, hcp
0.061475,0.032753,0.438045,0.42277, bcc
0.121738,0.07587,0.449543,0.4479, hcp
0.095006,0.092346,0.447131,0.410655, hcp
0.109451,0.09036,0.403271,0.42609, hcp
0.074237,0.047402,0.490223,0.358486, bcc
0.048722,0.02322,0.403155,0.380002, bcc
0.07649,0.050045,0.425539,0.393008, bcc
0.118857,0.08662,0.471943,0.452954, hcp
0.104644,0.084339,0.428001,0.437679, hcp
0.11032,0.092504,0.465033,0.455938, hcp
0.118867,0.065126,0.45588,0.438016, hcp
0.104148,0.039557,0.461829,0.424729, bcc
0.080104,0.029565,0.399135,0.39758, bcc
0.084492,0.044615,0.443336,0.417303, bcc
0.13208,0.099866,0.508658,0.410862, hcp
0.109467,0.105154,0.394348,0.423064, hcp
0.124775,0.076598,0.480965,0.441426, hcp
0.100766,0.021033,0.383074,0.38304, bcc
0.119002,0.040147,0.465115,0.425169, bcc
0.109308,0.075254,0.410059,0.41063, hcp
0.080822,0.072194,0.370817,0.405722, hcp
0.128328,0.092244,0.43854,0.430076, hcp
0.066045,0.035131,0.449199,0.37781, bcc
0.073368,0.023715,0.477809,0.414032, bcc
0.064873,0.011502,0.475699,0.398134, bcc
0.103925,0.09734,0.436844,0.430579, hcp
0.087355,0.032518,0.463041,0.401943, bcc
0.138168,0.04793,0.408283,0.411876, bcc
0.084924,0.076925,0.458105,0.430341, hcp
0.108153,0.016543,0.383134,0.393271, bcc
0.124845,0.099021,0.490613,0.406382, hcp
0.094102,0.048158,0.435234,0.407498, bcc
0.115956,0.089056,0.398777,0.439024, hcp
0.068563,0.030912,0.424629,0.422734, bcc
0.084427,0.084125,0.41129,0.423489, hcp
0.113182,0.063918,0.416232,0.442524, hcp
0.102033,0.074473,0.43097,0.443869, hcp
0.098524,0.031083,0.446862,0.401921, bcc
0.110902,0.098481,0.409834,0.429904, hcp
0.121049,0.036604,0.446908,0.416006, bcc
0.093424,0.03574,0.462583,0.388837, bcc
0.064611,0.020664,0.411654,0.429372, bcc
0.103593,0.052959,0.433143,0.442043, bcc
0.050561,0.055847,0.463565,0.403695, bcc
0.105729,0.09521,0.449657,0.444797, hcp
0.085289,0.106171,0.436507,0.414901, hcp
0.100026,0.086334,0.431299,0.435873, hcp
0.064857,0.058224,0.448366,0.437421, hcp
0.083835,0.035415,0.45817,0.403628, bcc
0.072999,0.023125,0.44924,0.409994, bcc
0.094845,0.071523,0.416577,0.424338, hcp
0.073724,0.019394,0.470986,0.411962, bcc
0.140743,0.080873,0.432396,0.396663, hcp
0.08802,0.090713,0.389853,0.434993, hcp
0.118799,0.026558,0.439443,0.398519, bcc
0.115484,0.027466,0.370766,0.413337, bcc
0.108437,0.081999,0.434998,0.426485, hcp
0.125672,0.026933,0.467984,0.418831, bcc
0.073586,0.026115,0.49096,0.430702, bcc
0.113703,0.010075,0.473645,0.411213, bcc
0.060168,0.04725,0.420959,0.403971, bcc
0.068483,0.038689,0.454529,0.383221, bcc
0.128004,0.028268,0.45248,0.362607, bcc
0.1571,0.024471,0.428439,0.400911, bcc
0.118052,0.100529,0.496829,0.403028, hcp
0.068458,0.031792,0.467301,0.435798, bcc
0.095216,0.088753,0.452853,0.421919, hcp
0.075919,0.081518,0.478506,0.390419, hcp
0.073984,0.024499,0.421114,0.42018, bcc
0.115187,0.093894,0.489803,0.438601, hcp
0.134913,0.101863,0.487563,0.438423, hcp
0.131141,0.080684,0.469444,0.424093, hcp
0.123101,0.095613,0.480881,0.438404, hcp
0.101042,0.029007,0.46382,0.379745, bcc
0.128461,0.10159,0.4317,0.411042, hcp
0.129745,0.027123,0.444041,0.408072, bcc
0.073719,0.079085,0.412197,0.398117, hcp
0.130965,0.088632,0.399402,0.385381, hcp
0.106491,0.041758,0.428297,0.425875, bcc
0.081705,0.049029,0.416288,0.402332, bcc
0.105589,0.034621,0.379676,0.380118, bcc
0.110975,0.076875,0.414189,0.441445, hcp
0.088369,0.03881,0.462469,0.383633, bcc
0.08889,0.087237,0.426208,0.440563, hcp
0.064034,0.046378,0.430173,0.395653, bcc
0.09038,0.029905,0.443057,0.409571, bcc
0.099195,0.04085,0.467034,0.417862, bcc
0.081835,0.022936,0.485137,0.419603, bcc
0.079796,0.02295,0.431784,0.442012, bcc
0.060913,0.020182,0.393342,0.417907, bcc
0.119192,0.07342,0.449686,0.385782, hcp
0.104321,0.051563,0.423708,0.397221, bcc
0.08289,0.042027,0.405911,0.402137, bcc
0.085916,0.090043,0.473221,0.3894, hcp
0.091123,0.057241,0.422319,0.422742, bcc
0.111538,0.074148,0.514766,0.44069, hcp
0.081492,0.088379,0.436271,0.416809, hcp
0.130952,0.046647,0.413285,0.410687, bcc
0.099509,0.101825,0.450292,0.430209, hcp
0.071099,0.088026,0.450981,0.418298, hcp
0.084726,0.104261,0.47576,0.415221, hcp
0.081664,0.088329,0.441348,0.408341, hcp
0.059499,0.028427,0.42056,0.404865, bcc
0.094062,0.096608,0.409763,0.415424, hcp
0.059693,0.034852,0.429164,0.401117, bcc
0.102222,0.078854,0.408987,0.430951, hcp
0.096786,0.078902,0.410009,0.445695, hcp
0.143241,0.078956,0.499972,0.43307, hcp
0.122049,0.028747,0.449783,0.404462, bcc
0.124313,0.040529,0.471168,0.391373, bcc
0.085133,0.083356,0.438991,0.419022, hcp
0.132315,0.082788,0.509761,0.414095, hcp
0.088041,0.039787,0.461122,0.437499, bcc
0.096776,0.081619,0.424216,0.434045, hcp
0.11487,0.085999,0.414321,0.426686, hcp
0.135284,0.071656,0.450156,0.41999, hcp
0.068493,0.021537,0.428552,0.4016, bcc
0.10682,0.081619,0.430912,0.42378, hcp
0.101363,0.030727,0.441076,0.389038, bcc
0.101857,0.08749,0.414545,0.439777, hcp
0.116258,0.093945,0.409943,0.404846, hcp
0.060739,0.050787,0.4673,0.3841, bcc
0.022079,0.037066,0.473351,0.411255, bcc
0.134746,0.090812,0.481663,0.441746, hcp
0.124718,0.081019,0.415784,0.421104, hcp
0.093225,0.080906,0.461306,0.413088, hcp
0.07068,0.023152,0.470305,0.423449, bcc
0.095333,0.077292,0.440705,0.426264, hcp
0.076759,0.0694,0.41266,0.44962, hcp
0.071597,0.096286,0.415322,0.426188, hcp
0.12053,0.064918,0.477457,0.401563, hcp
0.112745,0.087167,0.43529,0.437554, hcp
0.098973,0.090093,0.435786,0.408421, hcp
0.106128,0.095071,0.436904,0.444314, hcp
0.133812,0.0763,0.417666,0.410847, hcp
0.114721,0.039228,0.391688,0.403428, bcc
0.08857,0.091105,0.371071,0.42183, hcp
0.10161,0.020057,0.43444,0.428364, bcc
0.105017,0.041233,0.410273,0.407455, bcc
0.108676,0.087153,0.448711,0.428608, hcp
0.106764,0.047655,0.432755,0.410969, bcc
0.103659,0.040183,0.456657,0.399443, bcc
0.133996,0.028871,0.440124,0.414939, bcc
0.090929,0.042724,0.416272,0.411119, bcc
0.112614,0.090333,0.466781,0.401337, hcp
0.131832,0.058707,0.440824,0.426022, hcp
0.10588,0.03955,0.476982,0.420832, bcc
0.127081,0.02164,0.407793,0.431106, bcc
0.082872,0.042013,0.511447,0.421934, bcc
0.09855,0.043779,0.440902,0.421882, bcc
0.08837,0.087084,0.423505,0.442811, hcp
0.032052,0.033316,0.446567,0.406915, bcc
0.103125,0.025371,0.425423,0.399412, bcc
0.127428,0.026532,0.446197,0.417978, bcc
0.086262,0.024232,0.432542,0.401172, bcc
0.035014,0.039416,0.467282,0.402546, bcc
0.131726,0.078138,0.472834,0.438024, hcp
0.106491,0.094232,0.389691,0.391554, hcp
0.14592,0.089827,0.449248,0.414362, hcp
0.091698,0.033981,0.508721,0.421041, bcc
0.105469,0.089968,0.410318,0.449858, hcp
0.090527,0.076744,0.427626,0.419584, hcp
0.064121,0.030904,0.474304,0.411077, bcc
0.084635,0.025702,0.438831,0.383892, bcc
0.076695,0.053765,0.45327,0.392028, bcc
0.106177,0.027539,0.48956,0.404347, bcc
0.060523,0.029756,0.476164,0.403343, bcc
0.093264,0.038537,0.449981,0.396846, bcc
0.121794,0.024058,0.45742,0.394372, bcc
0.096134,0.090011,0.433225,0.403934, hcp
0.096297,0.09905,0.483606,0.436362, hcp
0.068059,0.046605,0.439173,0.424747, bcc
0.082052,0.026951,0.478992,0.402214, bcc
0.030705,0.030291,0.406293,0.395784, bcc
0.096543,0.077213,0.450877,0.439218, hcp
0.131972,0.082506,0.446435,0.415364, hcp
0.04661,0.0454,0.474659,0.412267, bcc
0.14588,0.027133,0.384078,0.392408, bcc
0.092414,0.023721,0.428405,0.433357, bcc
0.096046,0.021813,0.448661,0.422938, bcc
0.090508,0.091364,0.385168,0.435646, hcp
0.114108,0.026622,0.411632,0.3522, bcc
0.150768,0.087659,0.467138,0.417533, hcp
0.131057,0.025484,0.392458,0.466646, bcc
0.121465,0.087865,0.438108,0.435244, hcp
0.095612,0.087836,0.462733,0.429336, hcp
0.080424,0.072268,0.419961,0.3965, hcp
0.080136,0.027508,0.418465,0.406088, bcc
0.088291,0.043903,0.49709,0.417053, bcc
0.123204,0.045697,0.389998,0.407155, bcc
0.13168,0.091623,0.501844,0.402188, hcp
0.103959,0.082096,0.377083,0.412409, hcp
0.085178,0.077598,0.437225,0.41098, hcp
0.137521,0.075598,0.426336,0.430506, hcp
0.083788,0.029562,0.412483,0.362707, bcc
0.106195,0.086111,0.433802,0.425997, hcp
0.114574,0.025184,0.449607,0.410515, bcc
0.079678,0.021528,0.406192,0.408185, bcc
0.094133,0.089299,0.40702,0.426017, hcp
0.086941,0.03852,0.424618,0.404537, bcc
0.0796,0.017145,0.456651,0.382346, bcc
0.107482,0.087324,0.474344,0.396796, hcp
0.082585,0.030188,0.372897,0.395448, bcc
0.125818,0.086019,0.437109,0.425314, hcp
0.093685,0.106398,0.480152,0.446799, hcp
0.115401,0.028659,0.43171,0.390825, bcc
0.125488,0.075775,0.46902,0.424171, hcp
0.118292,0.092366,0.469437,0.433966, hcp
0.082212,0.025057,0.413491,0.428427, bcc
0.112579,0.041523,0.44126,0.405522, bcc
0.113812,0.073921,0.457752,0.397194, hcp
0.104282,0.09096,0.407968,0.422066, hcp
0.08723,0.079827,0.460155,0.44245, hcp
0.083872,0.079,0.38792,0.437761, hcp
0.134309,0.088223,0.436063,0.443182, hcp
0.107215,0.09161,0.406668,0.440958, hcp
0.151426,0.096431,0.408487,0.415245, hcp
0.08827,0.023469,0.418521,0.414657, bcc
0.096981,0.006088,0.417924,0.442358, bcc
0.070904,0.0301,0.402349,0.401301, bcc
0.103298,0.093505,0.404214,0.435449, hcp
0.112905,0.087773,0.460428,0.414742, hcp
0.132375,0.098148,0.420103,0.434695, hcp
0.12231,0.072905,0.454178,0.422801, hcp
0.081412,0.038535,0.44578,0.416132, bcc
0.114086,0.038118,0.415353,0.397334, bcc
0.102014,0.070905,0.407106,0.41556, hcp
0.076072,0.033813,0.414922,0.422323, bcc
0.074519,0.003553,0.461406,0.438198, bcc
0.092018,0.044342,0.433219,0.447901, bcc
0.097739,0.072209,0.431973,0.401008, hcp
0.048549,0.029984,0.42408,0.388494, bcc
0.085972,0.089381,0.48655,0.434833, hcp
0.088392,0.025438,0.496624,0.426719, bcc
0.050057,0.012152,0.462318,0.461916, bcc
0.114232,0.09248,0.461285,0.413582, hcp
0.09976,0.083527,0.406563,0.439542, hcp
0.116496,0.087537,0.474931,0.422648, hcp
0.099851,0.047372,0.407801,0.370365, bcc
0.112922,0.018645,0.423545,0.409599, bcc
0.020274,0.033414,0.420314,0.403183, bcc
0.103967,0.090275,0.472999,0.428864, hcp
0.102348,0.094739,0.443211,0.414429, hcp
0.0872,0.07837,0.430235,0.427078, hcp
0.087127,0.036396,0.44485,0.385054, bcc
0.102158,0.045034,0.444137,0.4212, bcc
0.122167,0.040813,0.525999,0.385986, bcc
0.087918,0.085537,0.418194,0.414265, hcp
0.116831,0.076394,0.440946,0.397656, hcp
0.056445,0.041183,0.410517,0.413834, bcc
0.092058,0.038643,0.463047,0.425499, bcc
0.049465,0.018916,0.388899,0.406661, bcc
0.090661,0.085366,0.457838,0.419242, hcp
0.107557,0.082311,0.419913,0.425886, hcp
0.091907,0.046585,0.406716,0.409857, bcc
0.080967,0.057679,0.422262,0.415054, hcp
0.098119,0.022417,0.418643,0.422454, bcc
0.102563,0.038292,0.499679,0.364364, bcc
0.129302,0.073804,0.437129,0.432927, hcp
0.030501,0.020831,0.418469,0.413481, bcc
0.126792,0.094744,0.453853,0.412834, hcp
0.083974,0.02432,0.442955,0.386232, bcc
0.102355,0.029492,0.438996,0.390405, bcc
0.086672,0.082776,0.400368,0.432001, hcp
0.138385,0.076825,0.442855,0.407132, hcp
0.075785,0.088194,0.417718,0.431343, hcp
0.110509,0.076822,0.410681,0.397269, hcp
0.0723,0.03217,0.413573,0.396934, bcc
0.10573,0.082157,0.380306,0.418512, hcp
0.075224,0.036911,0.39061,0.431116, bcc
0.101208,0.095828,0.396412,0.429587, hcp
0.09211,0.028765,0.475763,0.412866, bcc
0.087392,0.042134,0.36863,0.398629, bcc
0.10442,0.04763,0.413108,0.395131, bcc
0.090995,0.076306,0.445533,0.424424, hcp
0.111149,0.023992,0.44768,0.378006, bcc
0.101994,0.029512,0.431827,0.413204, bcc
0.102413,0.026431,0.420288,0.434589, bcc
0.080709,0.028907,0.402105,0.41923, bcc
0.119746,0.094038,0.441434,0.429091, hcp
0.090528,0.08567,0.446157,0.411227, hcp
0.105131,0.041486,0.468042,0.419437, bcc
0.070893,0.089435,0.482283,0.402478, hcp
0.094858,0.075541,0.483399,0.424975, hcp
0.090175,0.081433,0.448124,0.396945, hcp
0.072313,0.034843,0.445468,0.420608, bcc
0.081022,0.04932,0.431269,0.397157, bcc
0.098294,0.029062,0.453004,0.365774, bcc
0.082239,0.036117,0.438408,0.411778, bcc
0.090688,0.082881,0.53905,0.420094, hcp
0.062915,0.036205,0.455279,0.426249, bcc
0.110178,0.042063,0.41478,0.431665, bcc
0.071226,0.056148,0.467655,0.408747, bcc
0.086889,0.023528,0.495704,0.406917, bcc
0.124934,0.074229,0.460368,0.416977, hcp
0.092365,0.019074,0.426735,0.447959, bcc
0.073385,0.018398,0.489768,0.401205, bcc
0.104717,0.085171,0.465967,0.435849, hcp
0.104644,0.088032,0.483031,0.423114, hcp
0.127871,0.074403,0.479065,0.378976, hcp
0.099682,0.087381,0.443368,0.436848, hcp
0.090163,0.035294,0.432978,0.401747, bcc
0.129612,0.103508,0.483525,0.445309, hcp
0.076316,0.046035,0.455719,0.402404, bcc
0.096018,0.085377,0.45205,0.410519, hcp
0.150384,0.071198,0.39228,0.398477, hcp
0.083752,0.034443,0.420101,0.419571, bcc
0.07925,0.078112,0.463739,0.43047, hcp
0.093705,0.100946,0.414923,0.428967, hcp
0.029221,0.042852,0.468184,0.379645, bcc
0.111767,0.020173,0.397383,0.387756, bcc
0.091701,0.036103,0.462162,0.409344, bcc
0.088182,0.094959,0.421707,0.409023, hcp
0.118075,0.088913,0.479683,0.399786, hcp
0.125833,0.030648,0.464918,0.421432, bcc
0.131174,0.089804,0.44893,0.413292, hcp
0.04441,0.021361,0.486379,0.389205, bcc
0.045202,0.045079,0.464544,0.407445, bcc
0.074591,0.012609,0.445279,0.38754, bcc
0.074997,0.020819,0.464005,0.373334, bcc
0.073999,0.090452,0.452215,0.415602, hcp
0.074587,0.037317,0.431484,0.393304, bcc
0.088696,0.067769,0.449956,0.432196, hcp
0.092043,0.033379,0.441,0.404239, bcc
0.148252,0.088179,0.411755,0.400825, hcp
0.128757,0.083427,0.477112,0.420038, hcp
0.104116,0.032396,0.421588,0.381471, bcc
0.047799,0.029193,0.499127,0.403711, bcc
0.052485,0.024116,0.434818,0.408984, bcc
0.09258,0.080481,0.464222,0.418245, hcp
0.086568,0.098271,0.445862,0.383524, hcp
0.114178,0.082234,0.504096,0.412828, hcp
0.232839,0.168337,0.518454,0.502095, fcc
0.153533,0.167329,0.523339,0.521573, fcc
0.094245,0.031709,0.46241,0.363487, bcc
0.070376,0.055673,0.477317,0.38964, bcc
0.238951,0.157372,0.548526,0.469722, fcc
0.206479,0.139977,0.502751,0.502392, fcc
0.171148,0.142465,0.520993,0.49936, fcc
0.076615,0.050907,0.369136,0.427122, bcc
0.156592,0.152209,0.5198,0.477467, fcc
0.200555,0.153379,0.572325,0.484762, fcc
0.102371,0.024657,0.403218,0.414676, bcc
0.1546,0.158788,0.519408,0.55618, fcc
0.22894,0.17238,0.468815,0.511216, fcc
0.186643,0.159115,0.553836,0.475627, fcc
0.070851,0.041728,0.44499,0.410411, bcc
0.116828,0.205483,0.498258,0.481986, fcc
0.106938,0.04406,0.40155,0.387681, bcc
0.103054,0.023013,0.47057,0.401959, bcc
0.123427,0.024499,0.49036,0.418674, bcc
0.035912,0.014828,0.470594,0.440946, bcc
0.22006,0.156531,0.494367,0.485522, fcc
0.101947,0.043103,0.426886,0.386767, bcc
0.123749,0.153427,0.500177,0.509247, fcc
0.025133,0.022597,0.352561,0.420939, bcc
0.178084,0.153426,0.535223,0.478838, fcc
0.20396,0.136279,0.462739,0.486235, fcc
0.097669,0.033364,0.428778,0.458944, bcc
0.110088,0.030499,0.382686,0.416543, bcc
0.183176,0.15393,0.467462,0.513198, fcc
0.164871,0.157375,0.526026,0.434212, fcc
0.103043,0.044168,0.468839,0.447497, bcc
0.074449,0.027514,0.533412,0.409731, bcc
0.108753,0.034726,0.456267,0.370163, bcc
0.18168,0.163462,0.494092,0.469805, fcc
0.167278,0.027676,0.448194,0.406608, bcc
0.063978,0.06014,0.366708,0.390333, bcc
0.168267,0.189863,0.530963,0.533623, fcc
0.113738,0.031983,0.433111,0.425748, bcc
0.189929,0.150722,0.523585,0.516175, fcc
0.197128,0.166139,0.413817,0.49382, fcc
0.104975,0.170535,0.522228,0.495142, fcc
0.157477,0.134914,0.497761,0.481676, fcc
0.202697,0.170428,0.509452,0.490962, fcc
0.150771,0.14991,0.480205,0.49817, fcc
0.185748,0.153016,0.512628,0.498023, fcc
0.174041,0.159874,0.490806,0.516067, fcc
0.052686,0.033508,0.465747,0.407921, bcc
0.118022,0.16803,0.520778,0.495601, fcc
0.075607,0.02598,0.423761,0.434, bcc
0.135338,0.139181,0.527893,0.456712, fcc
0.17482,0.168853,0.532062,0.511589, fcc
0.102912,0.039721,0.416456,0.429761, bcc
0.151522,0.149472,0.451217,0.48437, fcc
0.190409,0.160972,0.500292,0.486963, fcc
0.172934,0.149103,0.43327,0.510758, fcc
0.093185,0.035567,0.484431,0.417998, bcc
0.146754,0.152784,0.498198,0.497004, fcc
0.218883,0.162914,0.534913,0.493874, fcc
0.182092,0.168436,0.490537,0.486389, fcc
0.092763,0.041908,0.406103,0.402346, bcc
0.184347,0.15303,0.567422,0.50668, fcc
0.093894,0.036585,0.43001,0.376383, bcc
0.120689,0.03101,0.434328,0.390305, bcc
0.21266,0.15744,0.562751,0.498569, fcc
0.077226,0.029586,0.379403,0.39974, bcc
0.193095,0.180552,0.586707,0.469763, fcc
0.111283,0.034418,0.441956,0.411836, bcc
0.121962,0.039473,0.423803,0.379073, bcc
0.196043,0.17574,0.495649,0.456106, fcc
0.092508,0.042042,0.407383,0.424641, bcc
0.136194,0.033394,0.4082,0.396373, bcc
0.180287,0.181509,0.476932,0.506915, fcc
0.206172,0.148858,0.545835,0.470533, fcc
0.146702,0.153902,0.52031,0.466916, fcc
0.214416,0.158563,0.522107,0.47074, fcc
0.120583,0.147424,0.505563,0.488415, fcc
0.091632,0.009961,0.465789,0.42128, bcc
0.161028,0.168436,0.506212,0.51249, fcc
0.201419,0.170602,0.438658,0.47181, fcc
0.089178,0.022847,0.432544,0.395409, bcc
0.192923,0.171629,0.551233,0.465902, fcc
0.141787,0.174456,0.525472,0.509572, fcc
0.113765,0.146442,0.487359,0.465066, fcc
